gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,-1.2367242199587352,1,1,0.4981504901308714,-0.9332303070001551,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,1,-1.2774445836787656,0,1,-1.3115464430500368,-0.9946437661444322,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,0.025607055362205634,1,1,1.5184938482328711,0.6069371872506675,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,0.3106496014024181,1,1,1.3207400052131024,0.7752065357968408,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,1.4508197855632678,1,0,1.4520219682262263,2.160406519096317,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,0,-1.0331224013585834,1,1,0.6792863631489789,-0.7399676218122914,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1,0,0.025607055362205634,1,1,1.2958130502106107,0.4770512506696675,1,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,1,1,-1.2774445836787656,1,1,-0.62854787598176,-0.9855773395250724,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.4223169455581282,0,1,-0.6983433499887373,-0.6071477807534936,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
0,0,1,1,-1.2367242199587352,1,1,0.8238627021634315,-0.9239432860591561,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,1,0,0,-0.21871512695797646,1,0,0.7823177771592784,0.08293743562956096,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0,-1.2367242199587352,1,0,-0.6451658459834212,-0.966319455245994,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2367242199587352,1,0,1.0266019361836989,-0.931994978798977,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.9109613101984924,1,1,0.5297246331340278,-0.6577962370017911,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-1.2774445836787656,1,1,0.6676537841478158,-0.9683709824372361,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,1,-1.2774445836787656,1,0,-1.4960059100684764,-0.9970923631146243,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,1.0436161483629645,1,1,1.3855500882195813,1.705673384469834,1,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0,-1.2367242199587352,1,1,-0.34438058895335305,-0.955466214621359,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0,-0.8295205827584317,1,1,0.8820255971692458,-0.5229248687517514,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,1.369379058123207,1,1,1.3722557122182522,2.074286495928481,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
0,0,1,0,-0.38159658183809786,1,1,1.1462513201956595,-0.041190989156663076,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-0.9516816739185228,1,0,0.9850570111795457,-0.627596874369422,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.0738427650786138,1,1,-0.5022513039691348,-0.8878540550390278,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,1,0,0,-0.9924020376385531,1,1,1.1911198392001445,-0.6442958645174888,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,1.5729808767233588,1,1,1.4570073592267243,2.3873318977662814,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,-0.1779947632379461,1,1,0.5413572121351905,-0.02323461137525452,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,1,0,-0.5037576729981889,1,0,0.8654076271675846,-0.14504679578426982,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1,1,0,-0.3408762181180675,1,1,1.3124310202122718,0.06800320005460565,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,-0.2594354906780068,1,1,0.8654076271675846,0.036193498874272464,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,1,0.5549717837226001,1,1,1.1944434332004772,0.9977200280340262,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,0,0,-1.2774445836787656,1,1,0.8820255971692458,-0.9655253156880939,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,1.247217966963116,1,0,1.1678546811978192,1.7017688649768248,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
1,0,1,0,0.26992923768238775,1,1,1.327387193213767,0.8184430228380707,1,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,1,0,1.4508197855632678,1,1,1.503537675231376,2.3524559355151675,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,0.3920903288424788,1,0,0.30372024111143525,0.3885929276924579,1,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
0,0,0,0,-1.2367242199587352,1,1,-0.3626603559551803,-0.958091287048862,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,-0.9924020376385531,1,1,-0.45572098796448335,-0.8226904924268889,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0.3920903288424788,1,0,0.30372024111143525,0.3885929276924579,1,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
0,0,0,0,-0.015113308357824713,1,1,0.5180920541328647,0.13958605742643737,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,0.6364125111626608,1,1,1.0216165451832002,1.0359490239740523,1,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,0,0,0,-0.748079855318371,1,1,0.5214156481331973,-0.532851613225503,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,-1.1960038562387048,1,1,0.18407085709947407,-0.9136635906707823,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0.26992923768238775,0,1,-0.5255164619714603,-0.1759961791102113,1,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
0,0,0,0,-1.2774445836787656,1,1,0.15914390209698223,-0.9751211686793871,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,-1.2774445836787656,0,1,-1.3181936310507012,-0.9947320038730879,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.0331224013585834,1,1,1.0166311541827018,-0.7142242644770286,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,-1.2774445836787656,1,1,0.32033821111309646,-0.9729814037594896,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,-0.4223169455581282,1,1,0.47987072312904416,-0.23692433074688282,1,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.2367242199587352,1,0,-0.6451658459834212,-0.966319455245994,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,-0.5444780367182193,1,1,0.5014740841312035,-0.3564864530751811,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,-0.055833672077855064,1,1,0.30372024111143525,-0.027624438375869084,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0.5142514200025698,1,1,1.1994288242009752,1.0854283303176635,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
1,1,1,1,-1.1552834925186746,1,0,-0.6235624849812617,-0.9256859812001038,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,-0.62591876415828,1,1,-0.29618847594853537,-0.5921914857463744,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,0,0,-1.1960038562387048,1,0,-0.31280644595019663,-0.9329214749498607,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0.880734693482843,1,1,1.302460238211275,1.4820789800566176,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,0,0,-1.1145631287986442,1,1,0.8654076271675846,-0.8048444118062997,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,1.369379058123207,1,0,1.15456030519649,1.954790551896674,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.0738427650786138,1,0,0.8155537171626008,-0.7509752784620738,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,-1.1145631287986442,1,1,0.50313588113137,-0.8540590049639443,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,0,1,0.3106496014024181,1,1,-0.3161300399505289,-0.06201509311937788,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,1.0843365120829946,1,0,1.2077378092018058,1.658929447714545,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,0.9621754209229036,1,0,-1.3248408190513656,-0.4172601886867054,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,0,0,-1.2367242199587352,1,1,0.28211688010927544,-0.9479880671177991,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0,-1.1960038562387048,1,1,0.18407085709947407,-0.9136635906707823,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,-1.1145631287986442,1,0,0.10596639809166647,-0.8512574570791299,1,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
0,0,0,0,-0.5444780367182193,1,1,-0.3244390249513595,-0.5441019236290883,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1,0,0,0,-1.2774445836787656,0,0,-1.156999322034587,-0.9925922389531903,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,1.5322605130033284,1,1,1.6431286232453304,2.4018911229944506,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1,0,0,0.880734693482843,1,0,0.5878875281398422,0.9134088783036286,1,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
1,0,1,0,-1.2367242199587352,1,0,0.4964886931307054,-0.9330097126785162,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
